stime,mode,size,color,date,pool,author,dbid,num,text
88.44300,1,25,16777215,1713114026,0,de0f793f,1560472568572756224,6,好剧本
197.12700,5,25,16707842,1713113846,0,639eeaaa,1560471061374801152,6,这样看教主省了2W啊
342.68200,5,25,15138834,1713113761,0,1258daed,1560470345054599680,6,古希腊掌管营销的神
1835.04800,1,25,16777215,1713113656,0,bb5547e0,1560469466733674496,6,真·飞驰人生啊
1728.79400,1,25,16777215,1713113648,0,a3be7567,1560469396110105600,6,多亏了没脖子
566.55000,5,25,16777215,1713113498,0,841b15b9,1560468142315251968,6,什么原厂车出来没排空？哦，小米，合理！
1234.48900,1,25,16777215,1713113317,0,7d43f303,1560466620151822080,6,好了，现在车是自己的了
334.35400,5,25,16777215,1713113287,0,841b15b9,1560466373543783168,6,不是车好，是雷不群传志有一套，田忌赛马式宣传雷氏营销掌门人
347.56200,1,25,16777215,1713113221,0,55bc8aa9,1560465813746966528,6,我五菱宏光不服
1851.72300,5,25,16707842,1713113215,0,51fb0976,1560465767861127424,6,飞驰人生3
519.63800,1,25,16777215,1713113144,0,b9434372,1560465170936217344,6,便宜一半啊
1411.94700,5,25,16646914,1713113072,0,77800477,1560464569129211648,6,菜就多练
20.27400,1,25,16777215,1713113053,0,cf615a2,1560464406021136128,6,遥遥领先遥遥领先遥遥领先
1200.44600,5,25,15138834,1713113021,0,af07740e,1560464139078716160,6,上墙算车排异现象吗……只认原装
2085.21900,1,25,16777215,1713112957,0,32ed57bb,1560463599263160576,6,龙晶陶瓷刹车皮
1249.92900,1,25,16777215,1713112898,0,1f7f58b6,1560463107439102976,6,喜提小米SU7
1382.98700,1,25,16777215,1713112848,0,69b2bb1a,1560462685710564096,6,女神自用99新
1069.31600,1,25,16777215,1713112767,0,8e06136d,1560462012298156800,6,懂得真多
359.03800,1,25,16777215,1713112673,0,7833d78f,1560461224246907392,6,坦克300
1334.23100,1,25,16777215,1713112638,0,cee11c24,1560460930368733184,6,看到UP的态度和用心， 三连了
2182.13400,1,25,16777215,1713112634,0,6dc30006,1560460896051003392,6,很理性，有理有据
80.61900,1,25,16777215,1713112623,0,708caadd,1560460801268436736,6,前嘴一套
1582.42300,1,25,16777215,1713112454,0,32ed57bb,1560459381781613568,6,666
1543.14300,1,25,16777215,1713112400,0,32ed57bb,1560458933586680576,6,就是菜，还说啥啊
637.71600,1,25,16777215,1713112301,0,69b2bb1a,1560458099314509568,6,感谢开源
539.08800,1,25,16777215,1713112294,0,8ba09c23,1560458039872638464,6,30分钟 还好吧 就当休息了
625.49700,1,25,16777215,1713112249,0,69b2bb1a,1560457661882165248,6,特斯拉内行
1414.45500,1,25,16777215,1713112206,0,32ed57bb,1560457301859519488,6,确实菜
1418.94700,1,25,16777215,1713112184,0,874f252e,1560457115473423104,6,菜就多练
376.79400,1,25,16777215,1713112094,0,8ba09c23,1560456360716786688,6,投一个吧 牺牲太大了
2411.19500,1,25,16777215,1713112067,0,11d76191,1560456135507453184,6,维修好了再挑战一下
137.10800,5,25,16777215,1713111747,0,d8d0e741,1560453451455196160,6,命运的齿轮
1336.94300,1,25,16777215,1713111656,0,386894b1,1560452691439115008,6,+1w提车是吧，预谋已久
737.22100,1,25,16777215,1713111581,0,dfe12f9c,1560452064063264768,6,会赢的
1581.88700,1,25,16777215,1713111289,0,54beb64e,1560449614917014528,6,献丑了
1029.49200,1,25,16777215,1713111119,0,78ede288,1560448184038466816,6,堂主，现在收没流量！
1893.27400,5,25,16646914,1713111073,0,bf1beaa8,1560447803078423040,6,这题我会！男生一米七九和一米八一！
1295.08100,1,25,16777215,1713110994,0,54beb64e,1560447136838165504,6,这把刹车踩没了，不提前换的嘛
1821.19500,5,25,15138834,1713110932,0,6dbd670a,1560446618112076032,6,中控小表碰撞瞬间显示时速46km
1286.75800,1,25,16777215,1713110827,0,11d76191,1560445737307862528,6,维修费不会太高
901.85800,1,25,16777215,1713110766,0,29d6ffb7,1560445227825776896,6,键盘车神教那个赛道也比718快阿
547.79400,1,25,16777215,1713110730,0,2506c91,1560444917933977856,6,这一路都是快充 要是家用晚上充才多钱
2258.85000,1,25,16777215,1713110630,0,36f7297d,1560444085708660224,6,懂了，小米打钱是么？
341.68100,1,25,16777215,1713110390,0,801d69ff,1560442066772157440,6,阿维塔
1985.38900,1,25,16777215,1713110333,0,d65e339b,1560441587455355136,6,IPB
425.35800,1,25,16777215,1713109999,0,8493fcb1,1560438793084163840,6,高速超20%不合法
304.53200,1,25,16777215,1713109980,0,54beb64e,1560438634145221888,6,小米不错啊
1893.89100,5,25,16707842,1713109838,0,872b304e,1560437438256744704,6,跟买东西标价99块和101块的区别一样
1332.61700,1,25,16777215,1713109563,0,b128d598,1560435134258652160,6,闲鱼鸽王爭霸赛冠军本站快乐皮9全佳十了
2274.31500,1,25,16777215,1713109537,0,22bb0516,1560434917580903168,6,这车子改一下应该很顶
1323.66600,1,25,16776960,1713109395,0,401ca16f,1560433720425621760,6,后怕 还没来呢
133.81800,1,25,16777215,1713109354,0,bf9d8165,1560433378900526848,6,这一幕就语言了结局
133.81800,1,25,16777215,1713109350,0,bf9d8165,1560433344565579008,6,这一幕就语言了结局
133.81800,1,25,16777215,1713109344,0,bf9d8165,1560433292992707840,6,这一幕就语言了结局
322.66400,1,25,16777215,1713109323,0,9ebec5b7,1560433115875623168,6,好看吧  明天记得来看我上墙
32.95500,1,25,14811775,1713109314,0,96dcf409,1560433045226618368,6,播放到什么时候能上1000万
83.61500,1,25,16777215,1713109268,0,bf9d8165,1560432661582221056,6,菜就多练
254.48300,1,25,16777215,1713109254,0,9ebec5b7,1560432544284091392,6,咋了  测试碰撞强调 还考虑续航？
341.25200,1,25,16777215,1713109222,0,f65b0d4f,1560432270320656384,6,五菱mini
127.33200,1,25,16777215,1713109127,0,9ebec5b7,1560431477412461312,6,对唔嘿住啊  刚提了就上墙
21.94400,1,25,16777215,1713109022,0,9ebec5b7,1560430593446349824,6,完了 完了~
866.06200,1,25,16777215,1713108978,0,b4226ea4,1560430220782448384,6,这人充值了多少啊
13.01900,1,25,16777215,1713108938,0,bc5719d,1560429888518052096,6,这是真火了 再过两天就上千万播放了
594.43000,1,25,15138834,1713108912,0,5ecce298,1560429671882017280,6,我怎么感觉是个一本正经的黑子。哈哈哈哈
0.91500,5,25,15138834,1713108812,0,95cb3b44,1560428828525258240,6,u7轮胎刹车看起来大，但是里面的卡钳小一大圈
93.67000,1,25,16777215,1713108704,0,937f1869,1560427924795330816,6,并不是
1958.48100,1,25,16777215,1713108672,0,ddb774a0,1560427658540843520,6,我也是小白
115.43200,1,25,16777215,1713108599,0,9cb9a11b,1560427043563459328,6,刚才车主和我说？？
529.08600,5,25,15138834,1713108576,0,d6ce4d6f,1560426855465905920,6,跟排队加气差不多
1895.63400,1,25,16777215,1713108400,0,ddc0f77e,1560425375497315072,6,多玩玩QQ飞车就好了
1338.04300,1,25,38979,1713108233,0,85c86486,1560423973878133760,6,哇，这个绿色的什么车 好帅！！！！
41.96800,1,25,16777215,1713108120,0,8f8c9ea7,1560423029555953408,6,好莱坞手法?
1182.47300,1,25,16777215,1713108113,0,ff0837e6,1560422965584098304,6,F
41.96800,1,25,16777215,1713108108,0,8f8c9ea7,1560422930612435456,6,??????
1166.66000,1,25,16777215,1713108097,0,ff0837e6,1560422832834845952,6,F
2451.96500,1,25,16777215,1713107962,0,485eea40,1560421705456128256,6,硬币也是三十一万
340.16300,1,25,16777215,1713107933,0,2552f269,1560421455987196928,6,过段时间再说
40.61900,1,25,16777215,1713107819,0,69afce71,1560420501908870144,6,全网群嘲
1361.94700,1,25,16777215,1713107697,0,97aa397f,1560419481652950528,6,首撞售后能不好吗，况且热度还这么大
2248.23000,1,25,16777215,1713107663,0,9a18ccda,1560419197136142336,6,阿特兹玩下山直接把刹车踩没了
58.56200,5,25,15138834,1713107612,0,4f6b379a,1560418768226901504,6,太可怕了，这人直接炸掉截腿！
139.92400,1,25,16777215,1713107544,0,67393ce1,1560418191870681088,6,手残，哈哈哈
60.73500,1,25,16777215,1713107459,0,67393ce1,1560417484870764544,6,沙地
100.63900,1,25,16777215,1713107454,0,f56545a,1560417444252914944,6,叙事手法
179.63900,1,25,16777215,1713107375,0,36f7297d,1560416779304739072,6,所以你有两台了？
23.13900,1,25,16777215,1713107368,0,f56545a,1560416718294102784,6,大哥，吃烟
1072.18900,1,25,16777215,1713107365,0,fa52f571,1560416694571585024,6,拿捏
64.61900,1,25,16777215,1713107315,0,1969550a,1560416272137862144,6,噗哈哈哈！搞得好像堂主升天了似的
214.68500,1,25,16777215,1713107310,0,23a0091b,1560416236880466432,6,绷不住了哈哈哈
414.65400,1,25,16777215,1713107182,0,f44783e4,1560415161058256384,6,这车多少钱
2107.85900,1,25,16777215,1713107147,0,b4d30064,1560414867381389568,6,死去的记忆开始攻击我的笑点了233333
1775.65600,1,25,16777215,1713107100,0,9714eeb3,1560414469039964160,6,全是征兆
363.27700,1,25,16777215,1713107095,0,e099a6ed,1560414427390547200,6,传奇影豹
1110.62700,1,25,16777215,1713107088,0,8fc24162,1560414371404928000,6,不懂车 但觉得很好笑
2069.34600,1,25,16777215,1713107084,0,104c57e6,1560414340526803712,6,一共十几圈吧
1082.82000,5,25,15138834,1713107082,0,21ae3bb0,1560414319001283840,6,曾经有人跟我说过淹死的都是会水的
414.65400,1,25,16777215,1713107080,0,f44783e4,1560414301167518976,6,Z
1862.94700,1,25,16777215,1713107062,0,485f0641,1560414150726065920,6,墨菲效应
1410.15900,1,25,16777215,1713106956,0,c38bb149,1560413263949622528,6,菜就要多练
44.00700,1,25,16777215,1713106920,0,70159ac2,1560412960961382400,6,一个人养活整个互联网
1262.64600,1,25,16777215,1713106762,0,d376c89f,1560411638908379136,6,\\0
1321.41900,1,25,16777215,1713106609,0,42fdb3f9,1560410349251983360,6,还挺乐观
1303.80300,1,25,16777215,1713106584,0,9a18ccda,1560410146021354496,6,没轮胎墙你试试
1264.17500,1,25,16777215,1713106545,0,9a18ccda,1560409813404842496,6,加一万当车主
1196.58100,1,25,16777215,1713106540,0,9714eeb3,1560409777065418752,6,原来如此
1223.26700,5,25,9033215,1713106525,0,dd90bddc,1560409650288004352,6,凹，还能凹
1970.59500,1,25,16777215,1713106517,0,457d9068,1560409577525545728,6,好像是热了的刹车片软 夹住也能硬转
6.45900,1,25,16777215,1713106469,0,d866f96b,1560409181147037952,6,这不就是故意的吗
743.27300,1,25,16777215,1713106411,0,65fb16fe,1560408690581061888,6,想创就创
2224.31300,1,25,9599289,1713106375,0,c86c5c13,1560408390596193280,6,比亚迪汉：？
1079.59900,1,25,16777215,1713106357,0,42fdb3f9,1560408242159470336,6,你懂的都懂是吧
1032.31500,1,25,16777215,1713106348,0,9714eeb3,1560408165496373760,6,回头看全是伏笔哈哈哈
2031.90500,1,25,16777215,1713106328,0,2403a963,1560407999250749440,6,你自己都说了，刹车不能刹死……
1905.17400,1,25,16777215,1713106324,0,25f9bc1a,1560407963204828416,6,能理解
1836.06300,1,25,16777215,1713106275,0,3a65cd7,1560407552540602112,6,这不明知故犯嘛 没了你还冲 车又不是你的
1280.30200,1,25,16777215,1713106224,0,c4933390,1560407125165996800,6,刹不住
466.70200,1,25,16777215,1713106129,0,daaf1e8,1560406328005030656,6,扫码了扫码了！
2325.52600,1,25,16777215,1713106119,0,a30db286,1560406243246384896,6,看样子真接了小米的广告
1621.18500,1,25,16777215,1713106116,0,3a65cd7,1560406214775428352,6,撞了就认了呗
1584.12700,1,25,16777215,1713106092,0,3a65cd7,1560406017400186624,6,剧本而已 认真你就输了
2342.30400,1,25,16777215,1713106052,0,c9553f73,1560405676671377920,6,对
2268.89800,1,25,16777215,1713106045,0,a30db286,1560405619226624256,6,极氪001fr：我的109被吃了？
983.17900,1,25,16777215,1713105994,0,f75f8fc7,1560405189436061184,6,全是伏笔啊！
1377.68600,1,25,16777215,1713105977,0,8918e0a8,1560405053582422528,6,女生自用
2071.45300,1,25,16777215,1713105955,0,45871847,1560404867900962304,6,你开回上海没用刹车？
2197.53900,1,25,16777215,1713105936,0,a30db286,1560404706939974400,6,懂了4.5个弯才1脚重刹
891.83600,1,25,16777215,1713105916,0,457d9068,1560404538664792576,6,一个月3万确是。。。。
2456.29900,1,25,16777215,1713105888,0,51aaa209,1560404301803731968,6,4.14号，目前31.1万币了，拿去买车2333
2089.64900,1,25,16777215,1713105828,0,a30db286,1560403801230620672,6,有路丰田刹不住
1986.96800,1,25,16777215,1713105797,0,3a97abe3,1560403540571250688,6,小白加一
2372.61000,1,25,16777215,1713105758,0,4a503c2f,1560403213256297216,6,40分钟都没有对这个车的评价么？
385.21900,1,25,16777215,1713105667,0,9a18ccda,1560402446461698048,6,哈哈哈哈，并不会
1281.97400,4,25,16765698,1713105554,0,510dd633,1560401504177959936,6,是呢，时速不够，要不就没你了
1729.04200,1,25,16777215,1713105468,0,a30db286,1560400777061782272,6,55的速度也能撞成这样真不叫硬
50.43200,1,25,16777215,1713105431,0,9714eeb3,1560400470256773888,6,好莱坞大片式的新闻片段剪辑
381.43400,1,25,16777215,1713105418,0,457d9068,1560400361926644736,6,说得好！ 我选择m7 哈哈哈哈
131.71200,4,25,16765698,1713105406,0,510dd633,1560400257228232704,6,纯水时长嘛
1307.76400,1,25,16777215,1713105389,0,1b9123fd,1560400117406936832,6,前嘴一套，气囊干爆
125.38700,4,25,16765698,1713105365,0,510dd633,1560399920492955136,6,提车跟撞墙没啥关系
1212.68300,1,25,16777215,1713105321,0,6d0b418f,1560399549951238912,6,事实证明不作就不会死
1255.28600,1,25,16777215,1713105260,0,78259b49,1560399038204285184,6,不带头盔，是不是脑袋就碎了？这合理吗
10.89900,1,25,16777215,1713105227,0,fa473ed4,1560398762948560640,6,撞完车子的反应还是不错的
2276.12200,1,25,16777215,1713105192,0,f6e97549,1560398468676081664,6,应该选装21寸轮毂和轮胎
76.80000,1,25,16777215,1713105131,0,457d9068,1560397954354013184,6,保时捷？
488.24300,5,25,10546688,1713104977,0,8a03f039,1560396661300554240,6,栖凤坡
1400.41700,1,25,16777215,1713104971,0,1c7d8dbc,1560396614265689088,6,这两天想必很多人联系你把
873.99700,1,25,16777215,1713104966,0,6d0b418f,1560396569512133632,6,疯狂立flag
1862.33900,1,25,16777215,1713104954,0,cff280b8,1560396466172735232,6,危险驾驶啊
1235.63900,1,25,16777215,1713104953,0,38edbebb,1560396456668722944,6,关注了，爽
444.93400,1,25,16777215,1713104919,0,8a03f039,1560396172169111808,6,差不多
1146.13400,1,25,16777215,1713104898,0,c0daf09d,1560396002719030784,6,001国外产的？
1114.61100,1,25,16777215,1713104855,0,c0daf09d,1560395635063482624,6,干不过极氪001
1891.86500,1,25,16777215,1713104837,0,9639fb4a,1560395485972406784,6,A股韭菜很难理解你的心情
1852.45600,1,25,16777215,1713104810,0,344f1638,1560395262449669376,6,巴音布鲁克
532.32800,1,25,16777215,1713104801,0,df2e2f0a,1560395182732639488,6,所以进了多少次充电站？
355.69500,1,25,16777215,1713104800,0,8a03f039,1560395177909043456,6,欲扬先抑
1263.55000,1,25,15138834,1713104788,0,7e6f63b6,1560395074989404928,6,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1063.21600,1,25,16777215,1713104782,0,c0daf09d,1560395025865982976,6,得亏没走，要不出门才是出大事、
1680.51600,1,25,16777215,1713104776,0,5c8c41d1,1560394976691766272,6,为发烧而生！
2219.59100,1,25,16777215,1713104770,0,f63292e2,1560394924422164480,6,我爹给他的迈腾B6上了套陶瓷的刹车盘，就是冷车会响
573.71400,1,25,16777215,1713104752,0,e5767bce,1560394775516144384,6,出产带空气里面
17.20900,1,25,16777215,1713104695,0,48708f4a,1560394295503284224,6,牛逼
1685.53600,1,25,16777215,1713104639,0,344f1638,1560393829105074688,6,沙师弟的缓冲
133.12400,5,25,9033215,1713104590,0,9fd1c732,1560393412971513344,6,命 中 注 定
833.44100,1,25,16777215,1713104552,0,c0daf09d,1560393098599776256,6,快了，马上打脸
592.88100,1,25,16777215,1713104551,0,78259b49,1560393088676003840,6,快是肯定的，刹不刹得住就另说了
1103.55900,1,25,16777215,1713104504,0,b2721b47,1560392698026932992,6,这特么是部电影吧
1795.98200,1,25,16777215,1713104491,0,45871847,1560392585410134272,6,所以自己明明都知道，还非要开呗
114.72900,5,25,16646914,1713104472,0,9fd1c732,1560392423702794752,6,《大 热 门》
526.71400,1,25,16777215,1713104446,0,78259b49,1560392211185987840,6,芙蓉王还行
232.48500,5,25,41194,1713104348,0,a5e16d4e,1560391384354490880,6,很蓝的啦
1214.06900,1,25,16777215,1713104318,0,f746e2df,1560391134583261184,6,确实很上头哈哈哈哈
1372.14500,1,25,16777215,1713104306,0,9639fb4a,1560391036436801536,6,此刻应该播绝命毒师销毁房车的 BGM
395.52400,1,25,16777215,1713104295,0,78259b49,1560390937048769280,6,我家小爱答应了
869.07700,1,25,16777215,1713104270,0,b2721b47,1560390731007408896,6,够用的~够用的~够用的~
577.49900,1,25,16777215,1713104264,0,3edaa576,1560390680977756416,6,都是原装，原来要撞了
858.32400,1,25,16777215,1713104258,0,b2721b47,1560390631040274944,6,够用的，这句话平时测评的时候说多了，现在回旋镖了
271.96400,1,25,16777215,1713104256,0,c0daf09d,1560390612375904000,6,穿这样的怎么可能开小米，也就客气一下
213.70500,1,25,16777215,1713104218,0,6d0b418f,1560390293248065024,6,一去不回
1315.18500,1,25,16777215,1713104211,0,9639fb4a,1560390236985508864,6,雷军估计会给 up 免费换新车
805.42600,1,25,16777215,1713104189,0,b2721b47,1560390055925808384,6,无所谓，绝世武功，唯快不破
233.24300,1,25,16777215,1713104187,0,c0daf09d,1560390036749335040,6,第一站就噶了
1525.93600,1,25,16777215,1713104186,0,45871847,1560390030634324224,6,刹车皮都磨废了
491.68900,1,25,16777215,1713104180,0,38edbebb,1560389979296225792,6,上海堡垒
264.41300,1,25,16777215,1713104108,0,78259b49,1560389376012241408,6,这肯定是迈巴赫司机呀，车主谁穿西服呀
228.75000,1,25,16777215,1713104097,0,340d5b44,1560389281909148160,6,小米撞爆地球
541.52200,1,25,16777215,1713104058,0,646232,1560388954593915904,6,只要
1974.94500,1,25,16777215,1713104019,0,8bf9cc7f,1560388629963444992,6,骑过自行车也懂
532.34800,1,25,16777215,1713103903,0,b2721b47,1560387650123583744,6,半夜0点到5点这段绝逼没人跟你抢，大胆的去充
213.34000,1,25,16777215,1713103887,0,3edaa576,1560387520830090752,6,车主安排了你一顿
520.99800,1,25,16777215,1713103876,0,b2721b47,1560387425661328384,6,省钱不省命啊，几次都是大半夜在充电
495.26000,1,25,16777215,1713103839,0,b2721b47,1560387116624902912,6,我其实怀疑你这撞车都是演的，都是雷军营销的一环
1301.19200,1,25,16777215,1713103827,0,45871847,1560387017177613312,6,心里想：这车是我的了
1288.40000,1,25,16777215,1713103800,0,45871847,1560386786390417920,6,你撞的是轮胎，要是撞得墙或者车你再看看
1723.03500,1,25,16777215,1713103780,0,8bf9cc7f,1560386621671811584,6,f1水平了
19.94400,1,25,16777215,1713103758,0,8e693ceb,1560386436677788672,6,幸好没事
1260.61600,1,25,16777215,1713103750,0,45871847,1560386366574265600,6,《觉得不太行了，还得要冲线》
1503.11500,1,25,16777215,1713103749,0,f4a80cc7,1560386363118091520,6,弹警告了
43.65200,1,25,16777215,1713103707,0,3edaa576,1560386012709267456,6,素材养活了一帮自媒体啊
327.76000,1,25,16777215,1713103699,0,b2721b47,1560385941901019136,6,何止300W，你开个911 ts也没这个效果，这必须是1000W的效果
1917.88200,1,25,16777215,1713103668,0,5eec6bbc,1560385677341166592,6,比如短跑的10秒和9’99
1152.89100,1,25,16777215,1713103612,0,45871847,1560385213753113600,6,没抓地力？那不是容易飘？
501.51500,1,25,16777215,1713103580,0,f746e2df,1560384941995528704,6,这外观确实好看，想买
239.07000,1,25,16777215,1713103573,0,b2721b47,1560384881765215232,6,临牌高架都不能上能跑高速？
200.20300,1,25,16777215,1713103533,0,b2721b47,1560384545910830080,6,你戴个保时捷的帽子想没想过雷军的感受，赶紧把盾撕下来换成MI
67.19900,1,25,16777215,1713103526,0,be2beeb0,1560384490344351488,6,李亚鹏
1896.47900,1,25,16777215,1713103478,0,e5ae24b,1560384084520522240,6,....
872.44700,1,25,16777215,1713103475,0,9fef7727,1560384064169951488,6,伏笔
1387.15700,1,25,16777215,1713103430,0,8bf9cc7f,1560383682320443392,6,这车不用修直接拿出去展览或者拍卖吧哈哈
1847.14100,1,25,16777215,1713103428,0,e5ae24b,1560383670349935360,6,。。。那只能认栽了
110.66800,1,25,16777215,1713103424,0,b2721b47,1560383634027071488,6,你不是车主？车主是雷军？
62.15900,1,25,16777215,1713103374,0,b2721b47,1560383212214419456,6,堂主开着民用车，穿着休闲服，却跑上了赛车的赛道，这是几个菜喝这样
1313.92100,1,25,16777215,1713103328,0,b4fb2a78,1560382831438707712,6,预谋已久吧
41.90400,1,25,16777215,1713103325,0,b2721b47,1560382805937170944,6,那必须，吓得半死，也没骂娘，素质，塞的饱！
2436.79900,1,25,16777215,1713103299,0,40b6edc3,1560382587363570176,6,加油
2428.60400,1,25,16777215,1713103288,0,40b6edc3,1560382495726432768,6,冲
236.18900,1,25,16777215,1713103280,0,f746e2df,1560382424968449792,6,这蓝色是我的菜
1254.87400,1,25,16777215,1713103245,0,48d42a05,1560382131081960960,6,原来是自己作的了。。。
1521.17400,1,25,16777215,1713103239,0,5eec6bbc,1560382079576055296,6,家用刹车皮估计都磨没了~
2427.32500,1,25,16777215,1713103094,0,7ce9a704,1560380865920793856,6,赞了赞了哈哈哈
1342.50300,1,25,16777215,1713103042,0,ac1ca9bc,1560380427750158848,6,没事，下次就有经验了
1824.39300,5,25,16777215,1713103039,0,ef518c8b,1560380401443484160,6,好刺激啊
1666.53600,5,25,16776960,1713103024,0,82f7d883,1560380278181289728,6,原车主表示：还好上墙了...
2298.78400,1,25,16777215,1713102936,0,1efe7025,1560379538331276288,6,感动，不黑不吹！
1736.97400,1,25,16777215,1713102925,0,254f317f,1560379451081093888,6,再努力一下，来个1,000万
2239.91900,1,25,16777215,1713102877,0,1efe7025,1560379043772422912,6,是的，汉的刹车就这样。。。。。
1443.19300,1,25,16777215,1713102815,0,b5c70c2b,1560378526639809536,6,小米牛逼
1429.82200,1,25,16777215,1713102804,0,b5c70c2b,1560378435765828608,6,轮胎原因吗？
1402.56300,1,25,16777215,1713102783,0,b5c70c2b,1560378253414753536,6,因为提车时候钥匙掉落地上了
205.12600,1,25,16777215,1713102761,0,8b2b52be,1560378071675059200,6,666
1411.95000,1,25,16777215,1713102732,0,b5c70c2b,1560377828254842112,6,因为你提出时候钥匙掉了，砸了。预示
1904.29700,1,25,16777215,1713102714,0,1d7e5269,1560377678954313728,6,跑跑卡丁车玩家非常理解
546.75100,1,25,16777215,1713102712,0,d9f18858,1560377662369770752,6,电车越来越火，以后会抢的
89.41000,1,25,16777215,1713102702,0,bcc245f1,1560377577234140416,6,如果不是节目效果，那就是太菜了，直直的撞过去不打弯，理解不了
1884.41700,1,25,16777215,1713102681,0,1d7e5269,1560377398414075648,6,我太想进步了
342.08900,1,25,16777215,1713102658,0,3ac49daf,1560377205736151040,6,夏利
1915.35400,1,25,16777215,1713102614,0,7ce9a704,1560376842844944896,6,跑跑卡丁车玩家理解
1244.41800,5,25,16776960,1713102571,0,82f7d883,1560376482999023104,6,&lt;喜提su7&gt;
2341.23200,1,25,16777215,1713102556,0,4305bc57,1560376350743841792,6,说到点了
827.15400,1,25,16777215,1713102545,0,5eec6bbc,1560376258880436224,6,如车上墙
794.91200,1,25,16777215,1713102512,0,5eec6bbc,1560375987844638208,6,全是预兆啊~~~~~~
1320.09700,1,25,16777215,1713102423,0,e2df8fae,1560375235528822016,6,这热度一下就来了
608.36200,1,25,16777215,1713102326,0,5eec6bbc,1560374423662394624,6,气囊马上就不是原装的了
611.48600,1,25,16777215,1713102325,0,ac1ca9bc,1560374414561184000,6,啊？
2266.56100,1,25,16777215,1713101998,0,f89fd920,1560371669984519424,6,他就是想提车 哈哈
1762.76600,1,25,16777215,1713101952,0,b6aa8fd1,1560371282649117440,6,哈哈哈哈哈哈哈哈哈
790.82000,1,25,16777215,1713101921,0,261339ac,1560371023978167040,6,钉子：我尽力了
1240.77800,1,25,16777215,1713101915,0,6adf8bd0,1560370979157509120,6,好良言难劝。。。
1837.95800,1,25,16777215,1713101894,0,febbf528,1560370797074289664,6,雷总牛逼
150.10200,1,25,16777215,1713101868,0,5eec6bbc,1560370579012829440,6,早有预兆啊~~~~~~~
1768.11700,1,25,16777215,1713101835,0,4305bc57,1560370301785823488,6,要是没气囊可能直接折了
1734.70600,1,25,16777215,1713101795,0,4305bc57,1560369967592174336,6,命真大
795.97000,1,25,16777215,1713101791,0,947eddee,1560369935631348736,6,多少？？？
55.48400,1,25,16777215,1713101772,0,5eec6bbc,1560369773395846912,6,开始砍价了~我特么~~~~~哈哈哈哈~~~~~~~~
1723.74800,1,25,16777215,1713101750,0,4305bc57,1560369595716944128,6,？？？
549.24400,1,25,16777215,1713101736,0,c825e499,1560369474945817600,6,为了减少全球赛道跑SU7的费用，干脆第一站在上海给SU7给cei了 哈哈哈 这主意好~！
1308.33800,1,25,10546688,1713101652,0,5f6d4bcb,1560368772718998016,6,SU7战损版
516.83700,1,25,16777215,1713101568,0,e2df8fae,1560368064728711936,6,省一半
33.52900,1,25,16777215,1713101517,0,ec38ad09,1560367639887544576,6,客服不错，这样不怕晚上出事故被困没人救援了
1315.24600,1,25,16777215,1713101465,0,b6aa8fd1,1560367197497678080,6,哈哈哈哈哈
1242.64700,1,25,16777215,1713101419,0,17937431,1560366815925037312,6,嗯，后面的事情我们都知道了
388.64200,1,25,16777215,1713101407,0,261339ac,1560366711897608704,6,这次一定
1238.59100,1,25,16777215,1713101388,0,b6aa8fd1,1560366551684073472,6,然后上墙了
1221.62000,1,25,16777215,1713101366,0,b6aa8fd1,1560366370573847296,6,上头了
1381.71100,1,25,16777215,1713101356,0,ede065ef,1560366284112217856,6,气囊全炸-微瑕
2440.30900,1,25,16646914,1713101245,0,89e975f2,1560365358345589248,6,再刷一次
1399.46700,1,25,16777215,1713101223,0,4305bc57,1560365169811495680,6,一手自用
1078.50000,1,25,16777215,1713101221,0,b6aa8fd1,1560365152254468608,6,没出事之前
792.07900,1,25,16777215,1713101215,0,f89fd920,1560365103768068608,6,出师不利
1071.17000,1,25,16777215,1713101206,0,b6aa8fd1,1560365027658169088,6,反复强调
1037.43400,1,25,16777215,1713101172,0,b6aa8fd1,1560364745004025600,6,收手吧
2316.88000,1,25,16646914,1713101147,0,89e975f2,1560364530154890496,6,修好再刷一遍圈速
1288.27900,1,25,16777215,1713101126,0,53474ba2,1560364358977176576,6,请随时注意你的刹车
117.32800,1,25,16777215,1713101125,0,261339ac,1560364345220093184,6,电影都不敢这样拍啊！
1315.15600,1,25,16777215,1713101105,0,4305bc57,1560364183026255360,6,你还挺高兴
141.00600,1,25,16777215,1713101097,0,b5c70c2b,1560364117225994240,6,有预兆
1280.51100,1,25,16777215,1713101066,0,4305bc57,1560363850543503616,6,还自动降车窗
3.89900,1,25,16777215,1713101045,0,25d683b9,1560363679768360192,6,七百万
879.60800,1,25,16777215,1713101014,0,b6aa8fd1,1560363420879051008,6,一语成谶
858.13700,1,25,16777215,1713100993,0,b6aa8fd1,1560363240591082496,6,太刺激了
816.02600,1,25,16777215,1713100951,0,b6aa8fd1,1560362887447521024,6,技术好
539.18500,1,25,16777215,1713100947,0,5a8b8759,1560362856870938368,6,只要，才是致命的
1209.63700,1,25,16777215,1713100938,0,4305bc57,1560362782053014784,6,上头了
1212.95200,1,25,16777215,1713100875,0,96864fb0,1560362250517416704,6,玩QQ飞车就想破纪录的我
